name,url,price_per_lb,total_price,bag_size,bag_type,country,region,altitude,grower,variety,process,flavor_notes,about,warehouse,position,certifications,is_staff_pick,inventory,overview_text,taste_text,source_text,word_cloud,sweetness,acidity,viscosity,balance,watchlist_match,watchlist_farm,watchlist_tier,watchlist_credential_type,watchlist_credential_detail,watchlist_notes,watchlist_url
Burundi Muyinga Buhumuza Natural Grade 2,https://royalcoffee.com/product/3427097000051538886/,$6.20,$608.49,132.28 lb,Full Bag,Burundi,"Gashoho, Muyinga Province, Burundi",1715 masl,Smallholder farmers organized around Bavyeyi III processing station,Local bourbon cultivars,Full natural and dried on raised beds,,"Jeanine Niyonzima-Aroian, the founder of JNP Coffee, is without a doubt one of the most influential individuals in Burundi coffee today.  Raised in the capital city of Bujumbura, Jeanine would go on to earn an MBA from Northwestern University’s prestigious Kellogg School, cycle through corporate America, and eventually reconnect with her birth country by founding Burundi Friends International, a not-for-profit funding educational and economic empowerment programs for rural Burundians, which is now in its 13th year. After a few years marketing Burundi coffees stateside for friends and family, Jeanine realized she had every reason to lead the business, and JNP Coffee was born.   Muyinga province is lesser known for coffee than Kayanza or Ngozi provinces to the west, but that is precisely why Jeanine and her quality team were interested in investing here. Burundi, like Rwanda to its north, is a gifted territory for coffee: elevations are consistently high, soils are generously fertile, and its arabica cultivars are unique to the rest of the coffee-producing world. Muyinga province is no exception, but has not seen the same level of investment as the more developed producing regions closer to Bujumbura. JNP has for years managed a processing station in Ngozi, whose popularity has grown over time. This past harvest they began receiving cherry from yet another group of farmers, from the Gashoho municipality just over the border in Muyinga. Bavyeyi in Kirundi translates to “parents,’’ a name given to honor the generations of hardworking parents, like Jeanine’s own, whose labor in coffee (something many farming families either do not consume or cannot afford to consume) provides shelter, nourishment, and educational opportunities to their children. While this lot is uniquely coffee harvested by Gashoho farmers, the total number of farmers contributing to Bavyeyi is now over 2,000. All participating farmers qualify for JNP’s Dushime program, a second-payment incentive for delivering the highest quality, which is paid at the end of each harvest, and which varies from 20-40 cents per pound.  Drying naturals in the high and cool Ngozi climate is a painstakingly slow process, often taking 20-30 days to complete, during which the coffee is continuously circulated for even air exposure. Despite having one of the longest drying periods in the world, the cup profile is noticeably balanced and crisp.",Oakland,SPOT,Conventional,,57 Bags,,,,,,,,,,,,,,,
Burundi Ngozi Butanyerera Washed,https://royalcoffee.com/product/3427097000051538891/,$4.48,$608.49,132.28 lb,Full Bag,Burundi,,,,,,,We're excited to offer this new product and we're actively working on compiling information on this coffee. Please check back soon for more details.,Oakland,SPOT,,,76 Bags,,,,,,,,,,,,,,,
Chicory,https://royalcoffee.com/product/3427097000041308254/,$6.20,$206.25,55 lb,Full Bag,India,India,,,,,,"Chicory is a plant that looks like a blue dandelion when in bloom. The root of the chicory plant is cultivated and processed as a coffee substitute. In times of coffee shortages throughout history, chicory, which grows beyond the coffee belt, could be cultivated, roasted, ground and mixed with coffee. In the mid-1700s, coffee with a French influence, typically imported through New Orleans, had a chicory additive that imparted body and softened the bitter edge of the dark roasted coffee with a chocolate flavor. This practical solution to a coffee scarcity evolved into a traditional New Orleans beverage.",Oakland,SPOT,,,24 Bags,,,,,,,,,,,,,,,
Colombia,https://royalcoffee.com/product/3427097000052839320/,,$77.47,44.09 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,,,,,,,,,,,,,,,,
Colombia,https://royalcoffee.com/product/3427097000052839310/,,$319.46,44.09 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,25 Bags,,,,,,,,,,,,,,,
Colombia,https://royalcoffee.com/product/3427097000052839297/,,$377.46,44.09 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,50 Bags,,,,,,,,,,,,,,,
Colombia,https://royalcoffee.com/product/3427097000052839315/,,$319.46,44.09 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,25 Bags,,,,,,,,,,,,,,,
Colombia Campo Hermoso Black Honey Mosto Sudan Rume,https://royalcoffee.com/product/3427097000052045295/,,$1508.48,77.16 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,6 Bags,,,,,,,,,Edwin Noreña,Finca Campo Hermoso / 'El Alquimista',WBC Elite,WBC Producer / CoE Judge,Q-Grader; Q-Processor; head judge Colombian CoE; creator Santuario Project,Agroindustrial engineer + biotechnology; mossto = winemaking must adapted to coffee,https://www.thecoffeequest.com/edwin-norena-campo-hermoso/
Colombia Campo Hermoso Honey Intense Gesha,https://royalcoffee.com/product/3427097000052045273/,,$1122.68,77.16 lb,Full Bag,Colombia,,,,,,,,Shanghai,,,,8 Bags,,,,,,,,,Edwin Noreña,Finca Campo Hermoso / 'El Alquimista',WBC Elite,WBC Producer / CoE Judge,Q-Grader; Q-Processor; head judge Colombian CoE; creator Santuario Project,Agroindustrial engineer + biotechnology; mossto = winemaking must adapted to coffee,https://www.thecoffeequest.com/edwin-norena-campo-hermoso/
Colombia Campo Hermoso Washed Carbonic Maceration Bourbon Sidra,https://royalcoffee.com/product/3427097000052045283/,,$968.36,77.16 lb,Full Bag,Colombia,,,,,,,,,,,,8 Bags,,,,,,,,,Edwin Noreña,Finca Campo Hermoso / 'El Alquimista',WBC Elite,WBC Producer / CoE Judge,Q-Grader; Q-Processor; head judge Colombian CoE; creator Santuario Project,Agroindustrial engineer + biotechnology; mossto = winemaking must adapted to coffee,https://www.thecoffeequest.com/edwin-norena-campo-hermoso/
Colombia Cauca Caldono Castillo AA,https://royalcoffee.com/product/3427097000050872354/,,$766.36,154.82 lb,Full Bag,Colombia,,,,,,,,,,,,120 Bags,,,,,,,,,,,,,,,
Colombia Cauca Popayan Area 18 Oxidacion Castillo,https://royalcoffee.com/product/3427097000050872360/,,$1073.83,154.73 lb,Full Bag,Colombia,,,,,,,,,,,,20 Bags,,,,,,,,,,,,,,,
Colombia Cauca Popayan Castillo A,https://royalcoffee.com/product/3427097000050872348/,$5.78,$744.44,154.77 lb,Full Bag,Colombia,"Popayan, Cauca, Colombia",1720-1980 masl,producers from communities within Popayan,Castillo,Fully washed and dried inside solar dryers that provide protection from the rain,,"Sourcing DetailsCoffee cultivation from small family owned farms is the backbone of production in Colombia.  Banexport, a Colombian export company, works directly with many of these producers who have a shared commitment for exquisite coffee processing, and loving care for their farms and the environment.  Banexport helps producers gain access to technical support regarding best practices for farm management, processing the harvest, and cupping feedback, which helps producers improve the quality of their coffee.  The model of collaborative effort produces traceable community blends with vibrant regional profiles.Processing DetailsThis lot comes from 7 producers (Marli Feniver Tulande Velasco, Luz Albania Pechené Vidal, Francia Elena Mutis, Alberto Chantre Lame, Alfredo Chara Orozco, Lucila Bolaños de Rengifo, oliva Puliche Golondrino) with small farms in communities within the municipality of Popayán within the department of Cauca.  Each producer has their own micro-mill where they carefully harvest cherries, macerate the cherries overnight between 24 and 36 hours, then depulp, ferment, wash and gently dry the coffee in parchment on raised beds for 10 to 15 days.Exporting DetailsWhile individual producers have designed farm management and post-harvest solutions to fit their needs, the strong alliance with Banexport provides crucial logistical support for things like warehousing and milling coffee for export to the international market, which provides better income for everyone to reinvest in their farms and strengthen their families’ livelihoods.",Vancouver,SPOT,Conventional,,123 Bags,,,,,,,,,,,,,,,
Colombia Cauca Popayan Honey Castillo,https://royalcoffee.com/product/3427097000045359101/,$6.10,$940.19,154.13 lb,Full Bag,Colombia,"Popayan, Cauca, Colombia",1740-2080 masl,4 producers from communities within Popayan,Castillo,Honey processed and dried inside solar dryers that provide protection from the rain,"Guava, strawberry, milk chocolate","Regional Details:Coffee cultivation from small family owned farms is the backbone of production in Colombia.  Banexport, a Colombian export company, works directly with these producers who have a shared commitment for exquisite farm management practices, and loving care for their farms and the environment. Banexport helps producers gain access to technical support regarding best practices for farm management and cupping feedback, which helps producers improve the quality of their coffee.  The model of collaborative effort produces traceable community blends with vibrant regional profiles.Processing Details:This community blend is traceable to 4 producers with small farms in the municipality of Popayán within the department of Cauca.  Each producer carefully harvests cherries and delivers them to a centrally located mill where Banexport takes on the task of post harvest processing.  The centralized processing allows for a greater investment in infrastructure and consistent processing.  Banexport uses technology to sort cherries based on pH, Brix, and acidity testing before depulping the cherries.  Next the coffee is fermented in sealed bioreactors where the microbial environment can be controlled.  Once fermentation has been completed, the coffee drying process is started, skipping the washing stage to conserve water.   Drying is done in a controlled environment where temperature is kept in a range of 30 to 35 degrees and compressed air with a low relative humidity is circulated through the solar dryers to achieve slow and uniform drying.  When coffee reaches 10.5 percent, it is stored in grainpro bags until the time for export preparation.Exporting Details:Banexport also provides crucial logistical support for things like warehousing and milling coffee for export to the international market, which provides better income for everyone to reinvest in their farms and strengthen their families’ livelihoods.",Vancouver,SPOT,Conventional,,12 Bags,,,,,,,,,,,,,,,
